Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)
7	BKT Controller_random(7)	AD 5_6_plus_1_4	1	done	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	hint	0	1	1	Single-KC	8	AD done	1	done	1
8	BKT Controller_random(7)	AD 5_4_plus_8_8	1	done	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:48	1/1/1970 0:48	incorrect	1	1	1	Single-KC	9	AD done	2	done	2
9	BKT Controller_random(7)	AD 5_4_plus_8_8	1	JCommTable4.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:48	1/1/1970 0:48	incorrect	1	1	1	Single-KC	10	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2
10	BKT Controller_random(7)	AD 5_4_plus_8_8	1	JCommTable4.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:48	1/1/1970 0:48	incorrect	1	1	1	Single-KC	11	AD JCommTable4.R1C0	2	JCommTable4.R1C0	2
11	BKT Controller_random(7)	AD 5_4_plus_8_8	1	JCommTable5.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:48	1/1/1970 0:48	incorrect	2	1	0	Single-KC	12	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2
12	BKT Controller_random(7)	AD 5_4_plus_8_8	1	JCommTable8.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:47	correct	0	1	0	Single-KC	13	AD JCommTable8.R0C0	2	JCommTable8.R0C0	2
13	BKT Controller_random(7)	AD 5_4_plus_8_8	1	JCommTable5.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:48	1/1/1970 0:48	incorrect	2	1	1	Single-KC	14	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2
14	BKT Controller_random(7)	AD 5_4_plus_8_8	1	JCommTable6.R0C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:48	1/1/1970 0:48	incorrect	3	1	1	Single-KC	15	AD JCommTable6.R0C0	2	JCommTable6.R0C0	2
15	BKT Controller_random(7)	AD 5_4_plus_8_8	1	JCommTable6.R1C0	1/1/1970 0:47	1/1/1970 0:47	1/1/1970 0:48	1/1/1970 0:48	incorrect	2	1	1	Single-KC	16	AD JCommTable6.R1C0	2	JCommTable6.R1C0	2
16	BKT Controller_random(7)	AD 2_4_plus_9_5	1	JCommTable8.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	Single-KC	17	AD JCommTable8.R0C0	3	JCommTable8.R0C0	3
17	BKT Controller_random(7)	AD 2_4_plus_9_5	1	JCommTable4.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	1	1	0	Single-KC	18	AD JCommTable4.R1C0	3	JCommTable4.R1C0	3
18	BKT Controller_random(7)	AD 2_4_plus_9_5	1	JCommTable4.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	0	1	0	Single-KC	19	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3
19	BKT Controller_random(7)	AD 2_4_plus_9_5	1	JCommTable6.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:49	1/1/1970 0:49	incorrect	2	1	1	Single-KC	20	AD JCommTable6.R0C0	3	JCommTable6.R0C0	3
20	BKT Controller_random(7)	AD 2_4_plus_9_5	1	JCommTable5.R0C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	incorrect	2	1	1	Single-KC	21	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3
21	BKT Controller_random(7)	AD 2_4_plus_9_5	1	JCommTable6.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	incorrect	1	1	0	Single-KC	22	AD JCommTable6.R1C0	3	JCommTable6.R1C0	3
22	BKT Controller_random(7)	AD 2_4_plus_9_5	1	JCommTable5.R1C0	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:48	correct	1	1	0	Single-KC	23	AD JCommTable5.R1C0	3	JCommTable5.R1C0	3
23	BKT Controller_random(7)	AD 2_4_plus_9_5	1	done	1/1/1970 0:48	1/1/1970 0:48	1/1/1970 0:49	1/1/1970 0:49	incorrect	2	1	0	Single-KC	24	AD done	3	done	3
24	BKT Controller_random(7)	AD 8_10_plus_7_9	1	JCommTable8.R0C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	25	AD JCommTable8.R0C0	4	JCommTable8.R0C0	4
25	BKT Controller_random(7)	AD 8_10_plus_7_9	1	JCommTable4.R0C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	incorrect	2	1	0	Single-KC	26	AD JCommTable4.R0C0	4	JCommTable4.R0C0	4
26	BKT Controller_random(7)	AD 8_10_plus_7_9	1	JCommTable4.R1C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	27	AD JCommTable4.R1C0	4	JCommTable4.R1C0	4
27	BKT Controller_random(7)	AD 8_10_plus_7_9	1	JCommTable5.R0C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	incorrect	2	1	0	Single-KC	28	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4
28	BKT Controller_random(7)	AD 8_10_plus_7_9	1	JCommTable6.R0C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	incorrect	1	1	0	Single-KC	29	AD JCommTable6.R0C0	4	JCommTable6.R0C0	4
29	BKT Controller_random(7)	AD 8_10_plus_7_9	1	JCommTable5.R1C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	30	AD JCommTable5.R1C0	4	JCommTable5.R1C0	4
30	BKT Controller_random(7)	AD 8_10_plus_7_9	1	JCommTable6.R1C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	31	AD JCommTable6.R1C0	4	JCommTable6.R1C0	4
31	BKT Controller_random(7)	AD 8_10_plus_7_9	1	done	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	32	AD done	4	done	4
32	BKT Controller_random(7)	AD 8_3_plus_4_4	1	JCommTable8.R0C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	33	AD JCommTable8.R0C0	5	JCommTable8.R0C0	5
33	BKT Controller_random(7)	AD 8_3_plus_4_4	1	JCommTable4.R1C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	34	AD JCommTable4.R1C0	5	JCommTable4.R1C0	5
34	BKT Controller_random(7)	AD 8_3_plus_4_4	1	JCommTable5.R1C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	35	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5
35	BKT Controller_random(7)	AD 8_3_plus_4_4	1	JCommTable4.R0C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	36	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5
36	BKT Controller_random(7)	AD 8_3_plus_4_4	1	JCommTable5.R0C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	37	AD JCommTable5.R0C0	5	JCommTable5.R0C0	5
37	BKT Controller_random(7)	AD 8_3_plus_4_4	1	JCommTable6.R1C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	38	AD JCommTable6.R1C0	5	JCommTable6.R1C0	5
38	BKT Controller_random(7)	AD 8_3_plus_4_4	1	JCommTable6.R0C0	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	39	AD JCommTable6.R0C0	5	JCommTable6.R0C0	5
39	BKT Controller_random(7)	AD 8_3_plus_4_4	1	done	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	1/1/1970 0:49	correct	0	1	0	Single-KC	40	AD done	5	done	5
40	BKT Controller_random(7)	AS 2_3_plus_10_3	1	JCommTable8.R0C0	1/1/1970 0:49	1/1/1970 0:49		1/1/1970 0:49	incorrect	1	0	0	Single-KC	41	AS JCommTable8.R0C0	1	JCommTable8.R0C0	6
41	BKT Controller_random(7)	AS 2_3_plus_10_3	1	JCommTable5.R0C0	1/1/1970 0:49	1/1/1970 0:49		1/1/1970 0:49	incorrect	1	0	0	Single-KC	42	AS JCommTable5.R0C0	1	JCommTable5.R0C0	6
42	BKT Controller_random(7)	AS 2_3_plus_10_3	1	JCommTable6.R0C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	incorrect	2	1	1	Single-KC	43	AS JCommTable6.R0C0	1	JCommTable6.R0C0	6
43	BKT Controller_random(7)	AS 2_3_plus_10_3	1	JCommTable6.R1C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	hint	1	1	1	Single-KC	44	AS JCommTable6.R1C0	1	JCommTable6.R1C0	6
44	BKT Controller_random(7)	AS 2_3_plus_10_3	1	done	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	45	AS done	1	done	6
45	BKT Controller_random(7)	AS 6_6_plus_10_6	1	JCommTable6.R1C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	46	AS JCommTable6.R1C0	2	JCommTable6.R1C0	7
46	BKT Controller_random(7)	AS 6_6_plus_10_6	1	JCommTable6.R0C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	47	AS JCommTable6.R0C0	2	JCommTable6.R0C0	7
47	BKT Controller_random(7)	AS 6_6_plus_10_6	1	done	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	48	AS done	2	done	7
48	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable6.R0C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	incorrect	2	1	0	Single-KC	49	AD JCommTable6.R0C0	6	JCommTable6.R0C0	8
49	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable6.R1C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	incorrect	1	1	0	Single-KC	50	AD JCommTable6.R1C0	6	JCommTable6.R1C0	8
50	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable8.R0C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	hint	0	1	1	Single-KC	51	AD JCommTable8.R0C0	6	JCommTable8.R0C0	7
51	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable4.R1C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	52	AD JCommTable4.R1C0	6	JCommTable4.R1C0	6
52	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable5.R1C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	53	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6
53	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable5.R0C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	incorrect	2	1	1	Single-KC	54	AD JCommTable5.R0C0	6	JCommTable5.R0C0	7
54	BKT Controller_random(7)	AD 1_9_plus_7_9	1	JCommTable4.R0C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	55	AD JCommTable4.R0C0	6	JCommTable4.R0C0	6
55	BKT Controller_random(7)	AD 1_9_plus_7_9	1	done	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	0	1	0	Single-KC	56	AD done	6	done	8
56	BKT Controller_random(7)	M 6_9_times_5_1	1	JCommTable8.R0C0	1/1/1970 0:50	1/1/1970 0:50		1/1/1970 0:50	incorrect	1	0	0	Single-KC	57	M  JCommTable8.R0C0	1	JCommTable8.R0C0	8
57	BKT Controller_random(7)	M 6_9_times_5_1	1	JCommTable6.R1C0	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	1/1/1970 0:50	correct	1	1	0	Single-KC	58	M  JCommTable6.R1C0	1	JCommTable6.R1C0	9
58	BKT Controller_random(7)	M 6_9_times_5_1	1	JCommTable6.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	hint	1	1	1	Single-KC	59	M  JCommTable6.R0C0	1	JCommTable6.R0C0	9
59	BKT Controller_random(7)	M 6_9_times_5_1	1	done	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	60	M  done	1	done	9
60	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable8.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	61	AD JCommTable8.R0C0	7	JCommTable8.R0C0	9
61	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable4.R1C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	62	AD JCommTable4.R1C0	7	JCommTable4.R1C0	7
62	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable4.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	63	AD JCommTable4.R0C0	7	JCommTable4.R0C0	7
63	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable5.R1C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	64	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7
64	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable5.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	65	AD JCommTable5.R0C0	7	JCommTable5.R0C0	8
65	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable6.R1C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	66	AD JCommTable6.R1C0	7	JCommTable6.R1C0	10
66	BKT Controller_random(7)	AD 9_2_plus_10_10	1	JCommTable6.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	67	AD JCommTable6.R0C0	7	JCommTable6.R0C0	10
67	BKT Controller_random(7)	AD 9_2_plus_10_10	1	done	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	68	AD done	7	done	10
68	BKT Controller_random(7)	AS 9_4_plus_7_4	1	JCommTable8.R0C0	1/1/1970 0:51	1/1/1970 0:51		1/1/1970 0:51	incorrect	1	0	0	Single-KC	69	AS JCommTable8.R0C0	2	JCommTable8.R0C0	10
69	BKT Controller_random(7)	AS 9_4_plus_7_4	1	JCommTable6.R1C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	70	AS JCommTable6.R1C0	3	JCommTable6.R1C0	11
70	BKT Controller_random(7)	AS 9_4_plus_7_4	1	JCommTable6.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	incorrect	1	1	1	Single-KC	71	AS JCommTable6.R0C0	3	JCommTable6.R0C0	11
71	BKT Controller_random(7)	AS 9_4_plus_7_4	1	done	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	correct	0	1	0	Single-KC	72	AS done	3	done	11
72	BKT Controller_random(7)	M 3_7_times_3_2	1	JCommTable6.R0C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	incorrect	1	1	0	Single-KC	73	M  JCommTable6.R0C0	2	JCommTable6.R0C0	12
73	BKT Controller_random(7)	M 3_7_times_3_2	1	JCommTable6.R1C0	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	incorrect	2	1	1	Single-KC	74	M  JCommTable6.R1C0	2	JCommTable6.R1C0	12
74	BKT Controller_random(7)	M 3_7_times_3_2	1	done	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	1/1/1970 0:51	incorrect	1	1	1	Single-KC	75	M  done	2	done	12
75	BKT Controller_random(7)	M 1_5_times_9_9	1	JCommTable8.R0C0	1/1/1970 0:51	1/1/1970 0:51		1/1/1970 0:51	incorrect	1	0	0	Single-KC	76	M  JCommTable8.R0C0	2	JCommTable8.R0C0	11
76	BKT Controller_random(7)	M 1_5_times_9_9	1	JCommTable6.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	1	1	0	Single-KC	77	M  JCommTable6.R0C0	3	JCommTable6.R0C0	13
77	BKT Controller_random(7)	M 1_5_times_9_9	1	JCommTable6.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	78	M  JCommTable6.R1C0	3	JCommTable6.R1C0	13
78	BKT Controller_random(7)	M 1_5_times_9_9	1	done	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	79	M  done	3	done	13
79	BKT Controller_random(7)	M 7_5_times_9_7	1	JCommTable6.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	2	1	0	Single-KC	80	M  JCommTable6.R1C0	4	JCommTable6.R1C0	14
80	BKT Controller_random(7)	M 7_5_times_9_7	1	JCommTable6.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	81	M  JCommTable6.R0C0	4	JCommTable6.R0C0	14
81	BKT Controller_random(7)	M 7_5_times_9_7	1	done	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	82	M  done	4	done	14
82	BKT Controller_random(7)	M 3_9_times_10_3	1	JCommTable6.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	83	M  JCommTable6.R1C0	5	JCommTable6.R1C0	15
83	BKT Controller_random(7)	M 3_9_times_10_3	1	JCommTable6.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	84	M  JCommTable6.R0C0	5	JCommTable6.R0C0	15
84	BKT Controller_random(7)	M 3_9_times_10_3	1	done	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	85	M  done	5	done	15
85	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable6.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	incorrect	1	1	0	Single-KC	86	AD JCommTable6.R1C0	8	JCommTable6.R1C0	16
86	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable6.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	incorrect	1	1	0	Single-KC	87	AD JCommTable6.R0C0	8	JCommTable6.R0C0	16
87	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable8.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	88	AD JCommTable8.R0C0	8	JCommTable8.R0C0	12
88	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable4.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	89	AD JCommTable4.R1C0	8	JCommTable4.R1C0	8
89	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable5.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	90	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8
90	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable4.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	91	AD JCommTable4.R0C0	8	JCommTable4.R0C0	8
91	BKT Controller_random(7)	AD 9_6_plus_7_1	1	JCommTable5.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	92	AD JCommTable5.R0C0	8	JCommTable5.R0C0	9
92	BKT Controller_random(7)	AD 9_6_plus_7_1	1	done	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	93	AD done	8	done	16
93	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable6.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:53	1/1/1970 0:53	incorrect	1	1	0	Single-KC	94	AD JCommTable6.R1C0	9	JCommTable6.R1C0	17
94	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable8.R0C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	95	AD JCommTable8.R0C0	9	JCommTable8.R0C0	13
95	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable4.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	96	AD JCommTable4.R1C0	9	JCommTable4.R1C0	9
96	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable5.R1C0	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	1/1/1970 0:52	correct	0	1	0	Single-KC	97	AD JCommTable5.R1C0	9	JCommTable5.R1C0	9
97	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable4.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	98	AD JCommTable4.R0C0	9	JCommTable4.R0C0	9
98	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable5.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	99	AD JCommTable5.R0C0	9	JCommTable5.R0C0	10
99	BKT Controller_random(7)	AD 5_4_plus_6_6	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	100	AD JCommTable6.R0C0	9	JCommTable6.R0C0	17
100	BKT Controller_random(7)	AD 5_4_plus_6_6	1	done	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	101	AD done	9	done	17
101	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable8.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	102	AD JCommTable8.R0C0	10	JCommTable8.R0C0	14
102	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable4.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	103	AD JCommTable4.R1C0	10	JCommTable4.R1C0	10
103	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable5.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	104	AD JCommTable5.R1C0	10	JCommTable5.R1C0	10
104	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable4.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	105	AD JCommTable4.R0C0	10	JCommTable4.R0C0	10
105	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable5.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	106	AD JCommTable5.R0C0	10	JCommTable5.R0C0	11
106	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	107	AD JCommTable6.R1C0	10	JCommTable6.R1C0	18
107	BKT Controller_random(7)	AD 6_4_plus_9_7	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	108	AD JCommTable6.R0C0	10	JCommTable6.R0C0	18
108	BKT Controller_random(7)	AD 6_4_plus_9_7	1	done	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	109	AD done	10	done	18
109	BKT Controller_random(7)	AS 8_9_plus_8_9	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	incorrect	2	1	0	Single-KC	110	AS JCommTable6.R0C0	4	JCommTable6.R0C0	19
110	BKT Controller_random(7)	AS 8_9_plus_8_9	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	hint	0	1	1	Single-KC	111	AS JCommTable6.R1C0	4	JCommTable6.R1C0	19
111	BKT Controller_random(7)	AS 8_9_plus_8_9	1	done	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	112	AS done	4	done	19
112	BKT Controller_random(7)	AS 1_2_plus_6_2	1	JCommTable8.R0C0	1/1/1970 0:53	1/1/1970 0:53		1/1/1970 0:53	incorrect	1	0	0	Single-KC	113	AS JCommTable8.R0C0	3	JCommTable8.R0C0	15
113	BKT Controller_random(7)	AS 1_2_plus_6_2	1	JCommTable6.R1C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	hint	0	1	1	Single-KC	114	AS JCommTable6.R1C0	5	JCommTable6.R1C0	20
114	BKT Controller_random(7)	AS 1_2_plus_6_2	1	JCommTable6.R0C0	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	1/1/1970 0:53	correct	0	1	0	Single-KC	115	AS JCommTable6.R0C0	5	JCommTable6.R0C0	20
